species_tax_id,superkingdom,phylum,class,order,family,genus,species,motility,metabolism,cell_shape,substrate,pathways
36823,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,sputi,yes,obligate aerobic,NA,"acetate, arabinose, citrate, ethanol, fructose, galactose, glucose, malate, mannitol, mannose, pyruvate, rhamnose, sorbitol, succinate, sucrose, trehalose, xylose","urease, acid_phosphatase"
158898,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,westfalica,yes,obligate aerobic,NA,"arabitol, aspartate, caprate, citrate, ribose, sucrose","catalase, urease"
471189,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,pamelaeae,no,obligate anaerobic,coccus,"dextrin, phenylalanine, pyruvate, pyruvic_acid_methyl_ester",catalase
1556,Bacteria,Firmicutes,Tissierellia,Tissierellales,Gottschalkiaceae,Gottschalkia,acidurici,no,facultative anaerobic,NA,pyruvate,"urease, ammonia_synthesis"
411153,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,forsetii,no,obligate aerobic,NA,NA,"catalase, oxidase, alkaline_phosphatase"
364410,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Granulibacter,bethesdensis,yes,obligate aerobic,coccus,ethanol,"catalase, urease"
46124,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,adiacens,yes,facultative anaerobic,NA,sucrose,NA
137732,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,elegans,yes,facultative anaerobic,NA,"raffinose, sucrose",NA
940614,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Granulicella,mallensis,yes,obligate aerobic,NA,"cellobiose, fructose, galactose, galacturonate, glucose, glutamate, lactose, maltose, mannose, N_acetylglucosamine, raffinose, ribose, salicin, sucrose, trehalose, xylose, yeast_extract","catalase, acid_phosphatase, alkaline_phosphatase, alpha_galactosidase, beta_galactosidase, esculin_aesculin_hydrolysis"
940615,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Granulicella,tundricola,yes,obligate aerobic,NA,"aspartate, cellobiose, fructose, galactonate, gluconate, glucose, glutamate, lactose, maltose, mannose, myo_inositol, N_acetylglucosamine, raffinose, sucrose, trehalose, xylose, yeast_extract","catalase, acid_phosphatase, alpha_galactosidase, beta_galactosidase, esculin_aesculin_hydrolysis"
197575,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,aegyptius,yes,facultative anaerobic,NA,"galactose, glucose, maltose, putrescine, yeast_extract, sugars_generic","catalase, oxidase, urease, alkaline_phosphatase"
730,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,ducreyi,yes,facultative anaerobic,NA,NA,alkaline_phosphatase
726,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,haemolyticus,yes,facultative anaerobic,coccus,"cellobiose, fructose, galactose, glucose, maltose, ribose, sugars_generic","catalase, oxidase, urease, alkaline_phosphatase, hydrogen_sulfide_synthesis"
727,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae,yes,facultative anaerobic,NA,"galactose, maltose, ribose","catalase, oxidase, urease, alkaline_phosphatase, indole_synthesis"
735,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parahaemolyticus,yes,facultative anaerobic,NA,"fructose, fucose, sucrose, sugars_generic","oxidase, urease, alkaline_phosphatase"
729,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae,yes,facultative anaerobic,NA,"fructose, galactose, glycerol, maltose, mannose, sucrose, valerate, yeast_extract, 2_aminethanol, 2_ketogluconate, 2_3_butanediol, 3_hydroxybenzoate, 3_hydroxybutyrate, 4_hydroxybenzoate, 5_ketogluconate","catalase, oxidase, urease, alkaline_phosphatase, indole_synthesis"
736,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,paraphrohaemolyticus,yes,facultative anaerobic,NA,"fructose, fucose, glucose, maltose, sucrose, sugars_generic","catalase, urease, alkaline_phosphatase, hydrogen_sulfide_synthesis"
732,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,paraphrophilus,yes,facultative anaerobic,NA,"fructose, glucose, lactose, maltose, mannose, melibiose, ribose, sucrose, trehalose, xylose","oxidase, alkaline_phosphatase, beta_galactosidase, hydrogen_sulfide_synthesis"
738,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Glaesserella,parasuis,yes,facultative anaerobic,NA,"fructose, galactose, lactose, maltose, mannose, ribose, sucrose","catalase, alkaline_phosphatase, hydrogen_sulfide_synthesis"
249188,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,pittmaniae,yes,facultative anaerobic,NA,"fructose, galactose, glucose, maltose, sucrose, sugars_generic","acid_phosphatase, alkaline_phosphatase, beta_galactosidase"
739,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,segnis,yes,facultative anaerobic,NA,"fructose, galactose, glucose, maltose, sucrose","alkaline_phosphatase, beta_galactosidase"
1078480,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,sputorum,yes,NA,NA,"fructose, galactose, glucose, maltose","oxidase, urease, beta_galactosidase, indole_synthesis, hydrogen_sulfide_synthesis"
569,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Hafnia,alvei,NA,facultative anaerobic,NA,"citrate, glucose, mannitol","catalase, beta_galactosidase, gelatinase, hydrogen_sulfide_synthesis"
158327,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella,chejuensis,no,facultative anaerobic,NA,"adonitol, fructose, glucose, inosine, maltose, mannitol, mannose, sorbitol, sucrose, trehalose, sugars_generic","gelatinase, esculin_aesculin_hydrolysis"
656519,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,hydrogeniformans,yes,obligate anaerobic,NA,NA,NA
2331,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,praevalens,yes,obligate anaerobic,NA,"arginine, fructose, glucose, mannose, N_acetylglucosamine, yeast_extract, sugars_generic",acetoin
80816,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,Haliangium,ochraceum,no,facultative anaerobic,NA,NA,"oxidase, acid_phosphatase, alkaline_phosphatase, beta_galactosidase"
2350,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Haliscomenobacteraceae,Haliscomenobacter,hydrossis,yes,obligate aerobic,NA,"glucosamine, glucose, lactose, mannitol, starch, sucrose",NA
648782,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Ruaniaceae,Haloactinobacterium,album,yes,facultative anaerobic,NA,"adonitol, arabinose, cellobiose, fructose, fucose, galactose, glucosamine, glucose, glycerol, maltose, mannose, N_acetylglucosamine, rhamnose, ribose, salicin, xylose, sugars_generic","catalase, beta_galactosidase, esculin_aesculin_hydrolysis"
1570,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halobacillus,halophilus,no,obligate aerobic,NA,NA,"catalase, oxidase, gelatinase, DNA_degradation"
97084,Bacteria,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,marinus,NA,NA,NA,NA,NA
42422,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,Halobacteroides,halobius,no,obligate anaerobic,NA,"fructose, galactose, maltose, pyruvate, raffinose, starch",NA
2746,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,elongata,no,facultative anaerobic,NA,"acetate, alanine, arabinose, arginine, cellobiose, citrate, gluconate, glucose, glycine, histidine, lactate, lactose, leucine, maltose, mannose, propionate, serine, succinate, sucrose, urea","catalase, oxidase, urease"
1053,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Halorhodospira,halophila,no,obligate anaerobic,bacillus,"acetate, malate, propionate, pyruvate, succinate",NA
31909,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halothermothrix,orenii,no,obligate anaerobic,NA,"arabinose, galactose, melibiose, ribose, xylose, yeast_extract",NA
927,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,neapolitanus,no,obligate aerobic,NA,NA,NA
40091,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Helcococcus,kunzii,yes,facultative anaerobic,NA,"glucose, glycogen, lactose, trehalose",pyrazinamidase
212,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,acinonychis,no,microaerophilic,NA,NA,"catalase, oxidase, urease, alkaline_phosphatase"
37372,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,bilis,no,microaerophilic,NA,NA,"catalase, oxidase, urease, hydrogen_sulfide_synthesis"
56877,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,bizzozeronii,no,microaerophilic,NA,NA,"catalase, oxidase, urease, alkaline_phosphatase, DNA_degradation"
123841,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,canadensis,no,microaerophilic,NA,NA,"catalase, oxidase"
29419,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,canis,no,microaerophilic,bacillus,NA,"oxidase, alkaline_phosphatase"
138563,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,cetorum,no,microaerophilic,NA,NA,"catalase, oxidase, urease"
213,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,cinaedi,no,microaerophilic,NA,NA,catalase
214,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,felis,no,obligate aerobic,NA,NA,"catalase, oxidase, urease, alkaline_phosphatase"
215,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,fennelliae,no,microaerophilic,NA,NA,"catalase, oxidase, alkaline_phosphatase"
32025,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,hepaticus,no,facultative anaerobic,NA,glycine,"catalase, oxidase, urease"
398626,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,macacae,no,microaerophilic,spiral,NA,"catalase, oxidase"
217,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,mustelae,no,facultative anaerobic,NA,NA,"catalase, oxidase, urease, alkaline_phosphatase"
35818,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,pullorum,no,microaerophilic,bacillus,NA,"catalase, oxidase, hydrogen_sulfide_synthesis"
210,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,pylori,no,facultative anaerobic,NA,"alanine, arginine, glucose, histidine, leucine, phenylalanine, serine","catalase, oxidase, urease, alkaline_phosphatase"
76936,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,typhlonius,no,microaerophilic,NA,NA,"catalase, oxidase"
157268,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,winghamensis,no,microaerophilic,spiral,NA,oxidase
35701,Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Heliobacterium,modesticaldum,NA,obligate anaerobic,bacillus,"acetate, lactate, pyruvate, yeast_extract",NA
964,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,seropedicae,no,microaerophilic,bacillus,"acetate, adonitol, alanine, arabinose, arabitol, caprate, citrate, fucose, galactose, gluconate, glucose, glycerol, itaconate, malate, mannitol, N_acetylglucosamine, phenylacetate, proline, propionate, pyruvate, rhamnose, sorbitol, succinate, tryptophan, valerate, 2_ketogluconate, 5_ketogluconate","catalase, oxidase, urease"
204773,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herminiimonas,arsenicoxydans,no,obligate aerobic,bacillus,"acetate, lactate","catalase, oxidase"
65,Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon,aurantiacus,no,NA,NA,NA,catalase
84405,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfurellales,Desulfurellaceae,Hippea,maritima,no,obligate anaerobic,NA,"acetate, ethanol, pyruvate, yeast_extract",hydrogen_sulfide_synthesis
2724,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hirschia,baltica,no,obligate aerobic,coccus,"acetate, alanine, asparagine, aspartate, cellobiose, gluconate, glucose, glutamate, lactate, proline, propionate, pyruvate, yeast_extract, sugars_generic",ammonia_synthesis
731,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Histophilus,somni,yes,NA,coccus,glucose,"oxidase, alkaline_phosphatase, indole_synthesis"
61171,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,filiformis,NA,obligate anaerobic,NA,"arabinose, cellobiose, fructose, glucose, glycogen, mannitol, mannose, melibiose, raffinose, rhamnose, ribose, salicin, sorbitol, starch, sucrose, trehalose, xylose",NA
940,Bacteria,Aquificae,Aquificae,Aquificales,Aquificaceae,Hydrogenobacter,thermophilus,yes,obligate aerobic,NA,NA,NA
1446467,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,swuensis,yes,NA,NA,"alanine, arabinose, cellobiose, fructose, galactose, glucose, glycogen, lactose, maltose, methyl_beta_D_glucoside, raffinose, ribose, salicin, starch, sucrose, trehalose, xylose, 5_ketogluconate","catalase, oxidase, acid_phosphatase, alkaline_phosphatase, trypsin"
53399,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,denitrificans,no,facultative anaerobic,NA,"acetate, serine, urea","catalase, oxidase, urease"
1427356,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,nitrativorans,no,facultative anaerobic,NA,"formate, serine","catalase, oxidase, trypsin"
81032,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,neptunium,no,obligate aerobic,coccus,"aspartate, gelatin, glutamate, serine, tryptophan, yeast_extract","catalase, oxidase, indole_synthesis, hydrogen_sulfide_synthesis, ammonia_synthesis"
135577,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,loihiensis,no,obligate aerobic,NA,"acetate, alanine, asparagine, citrate, gluconate, glutamate, glycerol, glycogen, lactate, malonate, maltose, methyl_pyruvate, proline, propionate, serine, Tween_40, Tween_80, 2_3_butanediol","acid_phosphatase, alkaline_phosphatase"
591197,Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacterium,album,yes,obligate anaerobic,NA,"acetate, butanol, fructose, fucose, lactate, lactose, malate, malonate",NA
89093,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Ignavigranum,ruoffiae,yes,facultative anaerobic,coccus,"glucose, mannitol, sucrose",NA
467094,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,Ilumatobacter,coccineus,yes,obligate aerobic,NA,NA,"acid_phosphatase, alkaline_phosphatase, esculin_aesculin_hydrolysis"
167642,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Ilyobacter,polytropus,yes,obligate anaerobic,NA,NA,NA
53358,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Intrasporangium,calvum,yes,obligate aerobic,NA,"cellobiose, fructose, gelatin, glucose, mannitol, pyruvate, rhamnose, salicin, trehalose, xylose","gelatinase, esculin_aesculin_hydrolysis, elastin_degradation, DNA_degradation"
139208,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Isoptericola,variabilis,yes,facultative anaerobic,NA,"acetate, arabinose, arabitol, asparagine, cellobiose, citrate, dextrin, galactose, gluconate, glucose, glutamate, glycerol, glycogen, inosine, lactose, maltose, mannitol, mannose, melibiose, N_acetylglucosamine, propionate, pyruvic_acid_methyl_ester, raffinose, rhamnose, ribose, salicin, serine, starch, sucrose, trehalose, xylose","catalase, urease, alkaline_phosphatase, alpha_galactosidase, gelatinase, esculin_aesculin_hydrolysis"
128,Bacteria,Planctomycetes,Planctomycetia,Isosphaerales,Isosphaeraceae,Isosphaera,pallida,NA,NA,NA,NA,NA
43995,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Johnsonella,ignava,yes,obligate anaerobic,NA,NA,NA
43674,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Jonesiaceae,Jonesia,denitrificans,no,facultative anaerobic,NA,"acetate, arabinose, cellobiose, dextrin, fructose, galactose, glycerol, glycogen, inosine, lactose, maltose, mannose, melibiose, salicin, starch, sucrose, thymidine, trehalose, uridine, xylose","catalase, esculin_aesculin_hydrolysis"
428712,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Jonquetella,anthropi,yes,obligate anaerobic,NA,NA,NA
261964,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella,koreensis,yes,obligate anaerobic,NA,"gelatin, Tween_20, Tween_40, Tween_60, Tween_80","alkaline_phosphatase, gelatinase"
92945,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ketogulonicigenium,vulgare,yes,facultative anaerobic,coccus,"fructose, pyruvate, succinate, sucrose, trehalose, yeast_extract, sugars_generic","catalase, oxidase"
131568,Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineococcus,radiotolerans,no,NA,NA,NA,NA
233181,Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,Candidatus Kinetoplastibacterium,blastocrithidii,no,NA,NA,NA,DNA_degradation
33056,Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,Candidatus Kinetoplastibacterium,crithidii,NA,NA,NA,NA,NA
502,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,denitrificans,yes,facultative anaerobic,NA,"glucose, maltose, sugars_generic",oxidase
504,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,kingae,yes,facultative anaerobic,NA,"glucose, maltose",oxidase
505,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,oralis,yes,facultative anaerobic,NA,glucose,"oxidase, hydrogen_sulfide_synthesis"
2066,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,setae,NA,obligate aerobic,NA,"arabinose, glucose, xylose, yeast_extract",NA
548,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,mobilis,no,facultative anaerobic,NA,"adonitol, alanine, arabinose, cellobiose, citrate, fructose, galactose, galacturonate, glucose, lactose, malonate, maltose, mannitol, melibiose, myo_inositol, ornithine, phenylacetate, quinic_acid, raffinose, rhamnose, sorbitol, sucrose, trehalose, xylose, 2_ketogluconate, 3_hydroxybenzoate",acetoin
571,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,oxytoca,yes,facultative anaerobic,NA,"adonitol, alanine, arabinose, arabitol, cellobiose, citrate, fructose, galactose, galacturonate, glucose, lactose, malate, malonate, maltose, mannitol, mannose, melibiose, methyl_pyruvate, methyl_beta_D_glucoside, myo_inositol, N_acetylglucosamine, phenylacetate, putrescine, quinic_acid, raffinose, rhamnose, sorbitol, sucrose, trehalose, xylitol, xylose, 2_ketogluconate, 3_hydroxybenzoate, 4_hydroxybenzoate, 5_ketogluconate","urease, beta_galactosidase, indole_synthesis"
